DATAFLOW,COUNTRY,INDICATOR,TYPE_OF_TRANSFORMATION,FREQUENCY,TIME_PERIOD,OBS_VALUE,SCALE,PRECISION,DECIMALS_DISPLAYED,INSTR_ASSET,FA_INDICATORS,SECTOR,COUNTERPART_SECTOR,ACCOUNTING_ENTRY,SEX,TRANSFORMATION,UNIT,DERIVATION_TYPE,OVERLAP,STATUS,METADATA_QUESTIONNAIRE_1,METADATA_QUESTIONNAIRE_2,DOI,FULL_DESCRIPTION,AUTHOR,PUBLISHER,DEPARTMENT,CONTACT_POINT,TOPIC,TOPIC_DATASET,KEYWORDS,KEYWORDS_DATASET,LANGUAGE,PUBLICATION_DATE,UPDATE_DATE,METHODOLOGY,METHODOLOGY_NOTES,ACCESS_SHARING_LEVEL,ACCESS_SHARING_NOTES,SECURITY_CLASSIFICATION,SOURCE,SHORT_SOURCE_CITATION,FULL_SOURCE_CITATION,LICENSE,SUGGESTED_CITATION,KEY_INDICATOR,SERIES_NAME
IMF.STA:FAS(5.0.0),,OUTL_CUCC_SMES_A,XDC,,,,,,,,,,,,,,,,,,,,,"The Financial Access Survey (FAS) dataset includes annual statistics on access to and usage of financial services. It showcases traditional (e.g., deposits, loans, and insurance) and non-traditional (mobile money and mobile and internet banking) financial service data. Selected data series are disaggregated by gender (male and female), the type of financial service provider (e.g., commercial banks, credit unions, and microfinance institutions) and the type of customer (e.g., households and SMEs). These cross-country comparable statistics help policymakers and financial institutions identify gaps in financial inclusion, design targeted interventions, and monitor progress towards enhancing access to financial services. The statistics are sourced from country authorities (mainly central banks and other regulators).",,IMF,STA,datahelp@imf.org,G10_FA,G00,,"financial inclusion,financial access,use of financial services,gender,mobile money,mobile and internet banking,digital financial services,UN SDG target 8.10.1.a,UN SDG target 8.10.1.b,UN SDG indicators,SME finance,Financial services,Inclusion and gender,Mobile banking",EN,2026-09-14T03:22:28.455445700Z,2026-09-14T03:22:28.520422600Z,,,PUBLIC_OPEN,,PUB,,Country Authorities; IMF Staff Calculations,,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Financial Access Survey (FAS),  https://data.imf.org/en/datasets/IMF.STA:FAS. Accessed on [current date].",,"Outstanding loans, Credit unions and credit cooperatives, Small and medium enterprises (SMEs), Assets, Domestic currency"
IMF.STA:FAS(5.0.0),,FA36_COMBANK,XDC,,,,,,,,,,,,,,,,,,,,,"The Financial Access Survey (FAS) dataset includes annual statistics on access to and usage of financial services. It showcases traditional (e.g., deposits, loans, and insurance) and non-traditional (mobile money and mobile and internet banking) financial service data. Selected data series are disaggregated by gender (male and female), the type of financial service provider (e.g., commercial banks, credit unions, and microfinance institutions) and the type of customer (e.g., households and SMEs). These cross-country comparable statistics help policymakers and financial institutions identify gaps in financial inclusion, design targeted interventions, and monitor progress towards enhancing access to financial services. The statistics are sourced from country authorities (mainly central banks and other regulators).",,IMF,STA,datahelp@imf.org,G10_FA,G00,,"financial inclusion,financial access,use of financial services,gender,mobile money,mobile and internet banking,digital financial services,UN SDG target 8.10.1.a,UN SDG target 8.10.1.b,UN SDG indicators,SME finance,Financial services,Inclusion and gender,Mobile banking",EN,2026-09-14T03:22:28.455445700Z,2026-09-14T03:22:28.520422600Z,,,PUBLIC_OPEN,,PUB,,Country Authorities; IMF Staff Calculations,,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Financial Access Survey (FAS),  https://data.imf.org/en/datasets/IMF.STA:FAS. Accessed on [current date].",,"Value of mobile and internet banking transactions (during the reference year), Commercial banks, Domestic currency"
IMF.STA:FAS(5.0.0),,OUTD_COMBANK_SMES,,,,,,,,F2M,OUTD,,SMES,,,,,,,,,,,"The Financial Access Survey (FAS) dataset includes annual statistics on access to and usage of financial services. It showcases traditional (e.g., deposits, loans, and insurance) and non-traditional (mobile money and mobile and internet banking) financial service data. Selected data series are disaggregated by gender (male and female), the type of financial service provider (e.g., commercial banks, credit unions, and microfinance institutions) and the type of customer (e.g., households and SMEs). These cross-country comparable statistics help policymakers and financial institutions identify gaps in financial inclusion, design targeted interventions, and monitor progress towards enhancing access to financial services. The statistics are sourced from country authorities (mainly central banks and other regulators).",,IMF,STA,datahelp@imf.org,,G00,,"financial inclusion,financial access,use of financial services,gender,mobile money,mobile and internet banking,digital financial services,UN SDG target 8.10.1.a,UN SDG target 8.10.1.b,UN SDG indicators,SME finance,Financial services,Inclusion and gender,Mobile banking",EN,2026-09-14T03:22:28.455445700Z,2026-09-14T03:22:28.520422600Z,,,PUBLIC_OPEN,,PUB,,Country Authorities; IMF Staff Calculations,,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Financial Access Survey (FAS),  https://data.imf.org/en/datasets/IMF.STA:FAS. Accessed on [current date].",,
IMF.STA:FAS(5.0.0),,LOANACC_DTMFI_S14_F,,,,,,,,,LOANACC,,S14,,F,,,,,,,,,"The Financial Access Survey (FAS) dataset includes annual statistics on access to and usage of financial services. It showcases traditional (e.g., deposits, loans, and insurance) and non-traditional (mobile money and mobile and internet banking) financial service data. Selected data series are disaggregated by gender (male and female), the type of financial service provider (e.g., commercial banks, credit unions, and microfinance institutions) and the type of customer (e.g., households and SMEs). These cross-country comparable statistics help policymakers and financial institutions identify gaps in financial inclusion, design targeted interventions, and monitor progress towards enhancing access to financial services. The statistics are sourced from country authorities (mainly central banks and other regulators).",,IMF,STA,datahelp@imf.org,,G00,,"financial inclusion,financial access,use of financial services,gender,mobile money,mobile and internet banking,digital financial services,UN SDG target 8.10.1.a,UN SDG target 8.10.1.b,UN SDG indicators,SME finance,Financial services,Inclusion and gender,Mobile banking",EN,2026-09-14T03:22:28.455445700Z,2026-09-14T03:22:28.520422600Z,,,PUBLIC_OPEN,,PUB,,Country Authorities; IMF Staff Calculations,,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Financial Access Survey (FAS),  https://data.imf.org/en/datasets/IMF.STA:FAS. Accessed on [current date].",,
IMF.STA:FAS(5.0.0),,,PONFCLACB_PT,,,,,,,,,,,,,PONFCLACB,PT,,,,,,,"The Financial Access Survey (FAS) dataset includes annual statistics on access to and usage of financial services. It showcases traditional (e.g., deposits, loans, and insurance) and non-traditional (mobile money and mobile and internet banking) financial service data. Selected data series are disaggregated by gender (male and female), the type of financial service provider (e.g., commercial banks, credit unions, and microfinance institutions) and the type of customer (e.g., households and SMEs). These cross-country comparable statistics help policymakers and financial institutions identify gaps in financial inclusion, design targeted interventions, and monitor progress towards enhancing access to financial services. The statistics are sourced from country authorities (mainly central banks and other regulators).",,IMF,STA,datahelp@imf.org,,G00,,"financial inclusion,financial access,use of financial services,gender,mobile money,mobile and internet banking,digital financial services,UN SDG target 8.10.1.a,UN SDG target 8.10.1.b,UN SDG indicators,SME finance,Financial services,Inclusion and gender,Mobile banking",EN,2026-09-14T03:22:28.455445700Z,2026-09-14T03:22:28.520422600Z,,,PUBLIC_OPEN,,PUB,,Country Authorities; IMF Staff Calculations,,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Financial Access Survey (FAS),  https://data.imf.org/en/datasets/IMF.STA:FAS. Accessed on [current date].",,
IMF.STA:FAS(5.0.0),,FA29N_COMBANK,,,,,,,,,FA29N,,COMBANK,,,,,,,,,,,"The Financial Access Survey (FAS) dataset includes annual statistics on access to and usage of financial services. It showcases traditional (e.g., deposits, loans, and insurance) and non-traditional (mobile money and mobile and internet banking) financial service data. Selected data series are disaggregated by gender (male and female), the type of financial service provider (e.g., commercial banks, credit unions, and microfinance institutions) and the type of customer (e.g., households and SMEs). These cross-country comparable statistics help policymakers and financial institutions identify gaps in financial inclusion, design targeted interventions, and monitor progress towards enhancing access to financial services. The statistics are sourced from country authorities (mainly central banks and other regulators).",,IMF,STA,datahelp@imf.org,,G00,,"financial inclusion,financial access,use of financial services,gender,mobile money,mobile and internet banking,digital financial services,UN SDG target 8.10.1.a,UN SDG target 8.10.1.b,UN SDG indicators,SME finance,Financial services,Inclusion and gender,Mobile banking",EN,2026-09-14T03:22:28.455445700Z,2026-09-14T03:22:28.520422600Z,,,PUBLIC_OPEN,,PUB,,Country Authorities; IMF Staff Calculations,,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Financial Access Survey (FAS),  https://data.imf.org/en/datasets/IMF.STA:FAS. Accessed on [current date].",,
IMF.STA:FAS(5.0.0),,FA21_NDTMFI_S14_F,,,,,,,,,FA21,,S14,,F,,,,,,,,,"The Financial Access Survey (FAS) dataset includes annual statistics on access to and usage of financial services. It showcases traditional (e.g., deposits, loans, and insurance) and non-traditional (mobile money and mobile and internet banking) financial service data. Selected data series are disaggregated by gender (male and female), the type of financial service provider (e.g., commercial banks, credit unions, and microfinance institutions) and the type of customer (e.g., households and SMEs). These cross-country comparable statistics help policymakers and financial institutions identify gaps in financial inclusion, design targeted interventions, and monitor progress towards enhancing access to financial services. The statistics are sourced from country authorities (mainly central banks and other regulators).",,IMF,STA,datahelp@imf.org,,G00,,"financial inclusion,financial access,use of financial services,gender,mobile money,mobile and internet banking,digital financial services,UN SDG target 8.10.1.a,UN SDG target 8.10.1.b,UN SDG indicators,SME finance,Financial services,Inclusion and gender,Mobile banking",EN,2026-09-14T03:22:28.455445700Z,2026-09-14T03:22:28.520422600Z,,,PUBLIC_OPEN,,PUB,,Country Authorities; IMF Staff Calculations,,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Financial Access Survey (FAS),  https://data.imf.org/en/datasets/IMF.STA:FAS. Accessed on [current date].",,
IMF.STA:FAS(5.0.0),,FA21_CUCC,,,,,,,,,FA21,,CUCC,,,,,,,,,,,"The Financial Access Survey (FAS) dataset includes annual statistics on access to and usage of financial services. It showcases traditional (e.g., deposits, loans, and insurance) and non-traditional (mobile money and mobile and internet banking) financial service data. Selected data series are disaggregated by gender (male and female), the type of financial service provider (e.g., commercial banks, credit unions, and microfinance institutions) and the type of customer (e.g., households and SMEs). These cross-country comparable statistics help policymakers and financial institutions identify gaps in financial inclusion, design targeted interventions, and monitor progress towards enhancing access to financial services. The statistics are sourced from country authorities (mainly central banks and other regulators).",,IMF,STA,datahelp@imf.org,,G00,,"financial inclusion,financial access,use of financial services,gender,mobile money,mobile and internet banking,digital financial services,UN SDG target 8.10.1.a,UN SDG target 8.10.1.b,UN SDG indicators,SME finance,Financial services,Inclusion and gender,Mobile banking",EN,2026-09-14T03:22:28.455445700Z,2026-09-14T03:22:28.520422600Z,,,PUBLIC_OPEN,,PUB,,Country Authorities; IMF Staff Calculations,,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Financial Access Survey (FAS),  https://data.imf.org/en/datasets/IMF.STA:FAS. Accessed on [current date].",,
IMF.STA:FAS(5.0.0),,LOANACC_DTMFI_S14_M,,,,,,,,,LOANACC,,S14,,M,,,,,,,,,"The Financial Access Survey (FAS) dataset includes annual statistics on access to and usage of financial services. It showcases traditional (e.g., deposits, loans, and insurance) and non-traditional (mobile money and mobile and internet banking) financial service data. Selected data series are disaggregated by gender (male and female), the type of financial service provider (e.g., commercial banks, credit unions, and microfinance institutions) and the type of customer (e.g., households and SMEs). These cross-country comparable statistics help policymakers and financial institutions identify gaps in financial inclusion, design targeted interventions, and monitor progress towards enhancing access to financial services. The statistics are sourced from country authorities (mainly central banks and other regulators).",,IMF,STA,datahelp@imf.org,,G00,,"financial inclusion,financial access,use of financial services,gender,mobile money,mobile and internet banking,digital financial services,UN SDG target 8.10.1.a,UN SDG target 8.10.1.b,UN SDG indicators,SME finance,Financial services,Inclusion and gender,Mobile banking",EN,2026-09-14T03:22:28.455445700Z,2026-09-14T03:22:28.520422600Z,,,PUBLIC_OPEN,,PUB,,Country Authorities; IMF Staff Calculations,,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Financial Access Survey (FAS),  https://data.imf.org/en/datasets/IMF.STA:FAS. Accessed on [current date].",,
IMF.STA:FAS(5.0.0),,OUTL_COMBANK_SMES,,,,,,,,,OUTL,,SMES,,,,,,,,,,,"The Financial Access Survey (FAS) dataset includes annual statistics on access to and usage of financial services. It showcases traditional (e.g., deposits, loans, and insurance) and non-traditional (mobile money and mobile and internet banking) financial service data. Selected data series are disaggregated by gender (male and female), the type of financial service provider (e.g., commercial banks, credit unions, and microfinance institutions) and the type of customer (e.g., households and SMEs). These cross-country comparable statistics help policymakers and financial institutions identify gaps in financial inclusion, design targeted interventions, and monitor progress towards enhancing access to financial services. The statistics are sourced from country authorities (mainly central banks and other regulators).",,IMF,STA,datahelp@imf.org,,G00,,"financial inclusion,financial access,use of financial services,gender,mobile money,mobile and internet banking,digital financial services,UN SDG target 8.10.1.a,UN SDG target 8.10.1.b,UN SDG indicators,SME finance,Financial services,Inclusion and gender,Mobile banking",EN,2026-09-14T03:22:28.455445700Z,2026-09-14T03:22:28.520422600Z,,,PUBLIC_OPEN,,PUB,,Country Authorities; IMF Staff Calculations,,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Financial Access Survey (FAS),  https://data.imf.org/en/datasets/IMF.STA:FAS. Accessed on [current date].",,
IMF.STA:FAS(5.0.0),,LOANACCN_MFI_S14_M,PTMADLT_NUM,,,,,,,,,,,,,,,,,,,,,"The Financial Access Survey (FAS) dataset includes annual statistics on access to and usage of financial services. It showcases traditional (e.g., deposits, loans, and insurance) and non-traditional (mobile money and mobile and internet banking) financial service data. Selected data series are disaggregated by gender (male and female), the type of financial service provider (e.g., commercial banks, credit unions, and microfinance institutions) and the type of customer (e.g., households and SMEs). These cross-country comparable statistics help policymakers and financial institutions identify gaps in financial inclusion, design targeted interventions, and monitor progress towards enhancing access to financial services. The statistics are sourced from country authorities (mainly central banks and other regulators).",,IMF,STA,datahelp@imf.org,G10_FA,G00,,"financial inclusion,financial access,use of financial services,gender,mobile money,mobile and internet banking,digital financial services,UN SDG target 8.10.1.a,UN SDG target 8.10.1.b,UN SDG indicators,SME finance,Financial services,Inclusion and gender,Mobile banking",EN,2026-09-14T03:22:28.455445700Z,2026-09-14T03:22:28.520422600Z,,,PUBLIC_OPEN,,PUB,,Country Authorities; IMF Staff Calculations,,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Financial Access Survey (FAS),  https://data.imf.org/en/datasets/IMF.STA:FAS. Accessed on [current date].",,"Number of loan accounts, All microfinance institutions, Households, Male, Per 1,000 male adults"
IMF.STA:FAS(5.0.0),,FA25N,PTADLT_NUM,,,,,,,,,,,,,,,,,,,,,"The Financial Access Survey (FAS) dataset includes annual statistics on access to and usage of financial services. It showcases traditional (e.g., deposits, loans, and insurance) and non-traditional (mobile money and mobile and internet banking) financial service data. Selected data series are disaggregated by gender (male and female), the type of financial service provider (e.g., commercial banks, credit unions, and microfinance institutions) and the type of customer (e.g., households and SMEs). These cross-country comparable statistics help policymakers and financial institutions identify gaps in financial inclusion, design targeted interventions, and monitor progress towards enhancing access to financial services. The statistics are sourced from country authorities (mainly central banks and other regulators).",,IMF,STA,datahelp@imf.org,G10_FA,G00,,"financial inclusion,financial access,use of financial services,gender,mobile money,mobile and internet banking,digital financial services,UN SDG target 8.10.1.a,UN SDG target 8.10.1.b,UN SDG indicators,SME finance,Financial services,Inclusion and gender,Mobile banking",EN,2026-09-14T03:22:28.455445700Z,2026-09-14T03:22:28.520422600Z,,,PUBLIC_OPEN,,PUB,,Country Authorities; IMF Staff Calculations,,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Financial Access Survey (FAS),  https://data.imf.org/en/datasets/IMF.STA:FAS. Accessed on [current date].",,"Number of debit cards, Per 1,000 adults"
IMF.STA:FAS(5.0.0),,FA29N_COMBANK_S14_M,PTMADLT_NUM,,,,,,,,,,,,,,,,,,,,,"The Financial Access Survey (FAS) dataset includes annual statistics on access to and usage of financial services. It showcases traditional (e.g., deposits, loans, and insurance) and non-traditional (mobile money and mobile and internet banking) financial service data. Selected data series are disaggregated by gender (male and female), the type of financial service provider (e.g., commercial banks, credit unions, and microfinance institutions) and the type of customer (e.g., households and SMEs). These cross-country comparable statistics help policymakers and financial institutions identify gaps in financial inclusion, design targeted interventions, and monitor progress towards enhancing access to financial services. The statistics are sourced from country authorities (mainly central banks and other regulators).",,IMF,STA,datahelp@imf.org,G10_FA,G00,,"financial inclusion,financial access,use of financial services,gender,mobile money,mobile and internet banking,digital financial services,UN SDG target 8.10.1.a,UN SDG target 8.10.1.b,UN SDG indicators,SME finance,Financial services,Inclusion and gender,Mobile banking",EN,2026-09-14T03:22:28.455445700Z,2026-09-14T03:22:28.520422600Z,,,PUBLIC_OPEN,,PUB,,Country Authorities; IMF Staff Calculations,,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Financial Access Survey (FAS),  https://data.imf.org/en/datasets/IMF.STA:FAS. Accessed on [current date].",true,"Number of depositors, Commercial banks, Households, Male, Per 1,000 male adults"
IMF.STA:FAS(5.0.0),,,PTFADLT_NUM,,,,,,,,,,,,,PTFADLT,NUM,,,,,,,"The Financial Access Survey (FAS) dataset includes annual statistics on access to and usage of financial services. It showcases traditional (e.g., deposits, loans, and insurance) and non-traditional (mobile money and mobile and internet banking) financial service data. Selected data series are disaggregated by gender (male and female), the type of financial service provider (e.g., commercial banks, credit unions, and microfinance institutions) and the type of customer (e.g., households and SMEs). These cross-country comparable statistics help policymakers and financial institutions identify gaps in financial inclusion, design targeted interventions, and monitor progress towards enhancing access to financial services. The statistics are sourced from country authorities (mainly central banks and other regulators).",,IMF,STA,datahelp@imf.org,,G00,,"financial inclusion,financial access,use of financial services,gender,mobile money,mobile and internet banking,digital financial services,UN SDG target 8.10.1.a,UN SDG target 8.10.1.b,UN SDG indicators,SME finance,Financial services,Inclusion and gender,Mobile banking",EN,2026-09-14T03:22:28.455445700Z,2026-09-14T03:22:28.520422600Z,,,PUBLIC_OPEN,,PUB,,Country Authorities; IMF Staff Calculations,,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Financial Access Survey (FAS),  https://data.imf.org/en/datasets/IMF.STA:FAS. Accessed on [current date].",,
IMF.STA:FAS(5.0.0),,OUTD_COMBANK_SMES_L,,,,,,,,F2M,OUTD,,SMES,L,,,,,,,,,,"The Financial Access Survey (FAS) dataset includes annual statistics on access to and usage of financial services. It showcases traditional (e.g., deposits, loans, and insurance) and non-traditional (mobile money and mobile and internet banking) financial service data. Selected data series are disaggregated by gender (male and female), the type of financial service provider (e.g., commercial banks, credit unions, and microfinance institutions) and the type of customer (e.g., households and SMEs). These cross-country comparable statistics help policymakers and financial institutions identify gaps in financial inclusion, design targeted interventions, and monitor progress towards enhancing access to financial services. The statistics are sourced from country authorities (mainly central banks and other regulators).",,IMF,STA,datahelp@imf.org,,G00,,"financial inclusion,financial access,use of financial services,gender,mobile money,mobile and internet banking,digital financial services,UN SDG target 8.10.1.a,UN SDG target 8.10.1.b,UN SDG indicators,SME finance,Financial services,Inclusion and gender,Mobile banking",EN,2026-09-14T03:22:28.455445700Z,2026-09-14T03:22:28.520422600Z,,,PUBLIC_OPEN,,PUB,,Country Authorities; IMF Staff Calculations,,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Financial Access Survey (FAS),  https://data.imf.org/en/datasets/IMF.STA:FAS. Accessed on [current date].",,
IMF.STA:FAS(5.0.0),,OUTD_COMBANK_SMES_L,XDC,,,,,,,,,,,,,,,,,,,,,"The Financial Access Survey (FAS) dataset includes annual statistics on access to and usage of financial services. It showcases traditional (e.g., deposits, loans, and insurance) and non-traditional (mobile money and mobile and internet banking) financial service data. Selected data series are disaggregated by gender (male and female), the type of financial service provider (e.g., commercial banks, credit unions, and microfinance institutions) and the type of customer (e.g., households and SMEs). These cross-country comparable statistics help policymakers and financial institutions identify gaps in financial inclusion, design targeted interventions, and monitor progress towards enhancing access to financial services. The statistics are sourced from country authorities (mainly central banks and other regulators).",,IMF,STA,datahelp@imf.org,G10_FA,G00,,"financial inclusion,financial access,use of financial services,gender,mobile money,mobile and internet banking,digital financial services,UN SDG target 8.10.1.a,UN SDG target 8.10.1.b,UN SDG indicators,SME finance,Financial services,Inclusion and gender,Mobile banking",EN,2026-09-14T03:22:28.455445700Z,2026-09-14T03:22:28.520422600Z,,,PUBLIC_OPEN,,PUB,,Country Authorities; IMF Staff Calculations,,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Financial Access Survey (FAS),  https://data.imf.org/en/datasets/IMF.STA:FAS. Accessed on [current date].",,"Outstanding deposits, Commercial banks, Small and medium enterprises (SMEs), Liabilities, Domestic currency"
IMF.STA:FAS(5.0.0),,FA21N_MFI,,,,,,,,,FA21N,,MFI,,,,,,,,,,,"The Financial Access Survey (FAS) dataset includes annual statistics on access to and usage of financial services. It showcases traditional (e.g., deposits, loans, and insurance) and non-traditional (mobile money and mobile and internet banking) financial service data. Selected data series are disaggregated by gender (male and female), the type of financial service provider (e.g., commercial banks, credit unions, and microfinance institutions) and the type of customer (e.g., households and SMEs). These cross-country comparable statistics help policymakers and financial institutions identify gaps in financial inclusion, design targeted interventions, and monitor progress towards enhancing access to financial services. The statistics are sourced from country authorities (mainly central banks and other regulators).",,IMF,STA,datahelp@imf.org,,G00,,"financial inclusion,financial access,use of financial services,gender,mobile money,mobile and internet banking,digital financial services,UN SDG target 8.10.1.a,UN SDG target 8.10.1.b,UN SDG indicators,SME finance,Financial services,Inclusion and gender,Mobile banking",EN,2026-09-14T03:22:28.455445700Z,2026-09-14T03:22:28.520422600Z,,,PUBLIC_OPEN,,PUB,,Country Authorities; IMF Staff Calculations,,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Financial Access Survey (FAS),  https://data.imf.org/en/datasets/IMF.STA:FAS. Accessed on [current date].",,
IMF.STA:FAS(5.0.0),,FA36_COMBANK,,,,,,,,,FA36,,,,,,,,,,,,,"The Financial Access Survey (FAS) dataset includes annual statistics on access to and usage of financial services. It showcases traditional (e.g., deposits, loans, and insurance) and non-traditional (mobile money and mobile and internet banking) financial service data. Selected data series are disaggregated by gender (male and female), the type of financial service provider (e.g., commercial banks, credit unions, and microfinance institutions) and the type of customer (e.g., households and SMEs). These cross-country comparable statistics help policymakers and financial institutions identify gaps in financial inclusion, design targeted interventions, and monitor progress towards enhancing access to financial services. The statistics are sourced from country authorities (mainly central banks and other regulators).",,IMF,STA,datahelp@imf.org,,G00,,"financial inclusion,financial access,use of financial services,gender,mobile money,mobile and internet banking,digital financial services,UN SDG target 8.10.1.a,UN SDG target 8.10.1.b,UN SDG indicators,SME finance,Financial services,Inclusion and gender,Mobile banking",EN,2026-09-14T03:22:28.455445700Z,2026-09-14T03:22:28.520422600Z,,,PUBLIC_OPEN,,PUB,,Country Authorities; IMF Staff Calculations,,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Financial Access Survey (FAS),  https://data.imf.org/en/datasets/IMF.STA:FAS. Accessed on [current date].",,
IMF.STA:FAS(5.0.0),,FA73N_S128,PTADLT_NUM,,,,,,,,,,,,,,,,,,,,,"The Financial Access Survey (FAS) dataset includes annual statistics on access to and usage of financial services. It showcases traditional (e.g., deposits, loans, and insurance) and non-traditional (mobile money and mobile and internet banking) financial service data. Selected data series are disaggregated by gender (male and female), the type of financial service provider (e.g., commercial banks, credit unions, and microfinance institutions) and the type of customer (e.g., households and SMEs). These cross-country comparable statistics help policymakers and financial institutions identify gaps in financial inclusion, design targeted interventions, and monitor progress towards enhancing access to financial services. The statistics are sourced from country authorities (mainly central banks and other regulators).",,IMF,STA,datahelp@imf.org,G10_FA,G00,,"financial inclusion,financial access,use of financial services,gender,mobile money,mobile and internet banking,digital financial services,UN SDG target 8.10.1.a,UN SDG target 8.10.1.b,UN SDG indicators,SME finance,Financial services,Inclusion and gender,Mobile banking",EN,2026-09-14T03:22:28.455445700Z,2026-09-14T03:22:28.520422600Z,,,PUBLIC_OPEN,,PUB,,Country Authorities; IMF Staff Calculations,,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Financial Access Survey (FAS),  https://data.imf.org/en/datasets/IMF.STA:FAS. Accessed on [current date].",true,"Number of life insurance policies, Insurance corporations, Per 1,000 adults"
IMF.STA:FAS(5.0.0),,OUTL_DTMFI_A,XDC,,,,,,,,,,,,,,,,,,,,,"The Financial Access Survey (FAS) dataset includes annual statistics on access to and usage of financial services. It showcases traditional (e.g., deposits, loans, and insurance) and non-traditional (mobile money and mobile and internet banking) financial service data. Selected data series are disaggregated by gender (male and female), the type of financial service provider (e.g., commercial banks, credit unions, and microfinance institutions) and the type of customer (e.g., households and SMEs). These cross-country comparable statistics help policymakers and financial institutions identify gaps in financial inclusion, design targeted interventions, and monitor progress towards enhancing access to financial services. The statistics are sourced from country authorities (mainly central banks and other regulators).",,IMF,STA,datahelp@imf.org,G10_FA,G00,,"financial inclusion,financial access,use of financial services,gender,mobile money,mobile and internet banking,digital financial services,UN SDG target 8.10.1.a,UN SDG target 8.10.1.b,UN SDG indicators,SME finance,Financial services,Inclusion and gender,Mobile banking",EN,2026-09-14T03:22:28.455445700Z,2026-09-14T03:22:28.520422600Z,,,PUBLIC_OPEN,,PUB,,Country Authorities; IMF Staff Calculations,,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Financial Access Survey (FAS),  https://data.imf.org/en/datasets/IMF.STA:FAS. Accessed on [current date].",,"Outstanding loans, Deposit taking microfinance institutions, Assets, Domestic currency"
IMF.STA:FAS(5.0.0),,LOANACCN_COMBANK_S14_F,PTFADLT_NUM,,,,,,,,,,,,,,,,,,,,,"The Financial Access Survey (FAS) dataset includes annual statistics on access to and usage of financial services. It showcases traditional (e.g., deposits, loans, and insurance) and non-traditional (mobile money and mobile and internet banking) financial service data. Selected data series are disaggregated by gender (male and female), the type of financial service provider (e.g., commercial banks, credit unions, and microfinance institutions) and the type of customer (e.g., households and SMEs). These cross-country comparable statistics help policymakers and financial institutions identify gaps in financial inclusion, design targeted interventions, and monitor progress towards enhancing access to financial services. The statistics are sourced from country authorities (mainly central banks and other regulators).",,IMF,STA,datahelp@imf.org,G10_FA,G00,,"financial inclusion,financial access,use of financial services,gender,mobile money,mobile and internet banking,digital financial services,UN SDG target 8.10.1.a,UN SDG target 8.10.1.b,UN SDG indicators,SME finance,Financial services,Inclusion and gender,Mobile banking",EN,2026-09-14T03:22:28.455445700Z,2026-09-14T03:22:28.520422600Z,,,PUBLIC_OPEN,,PUB,,Country Authorities; IMF Staff Calculations,,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Financial Access Survey (FAS),  https://data.imf.org/en/datasets/IMF.STA:FAS. Accessed on [current date].",true,"Number of loan accounts, Commercial banks, Households, Female, Per 1,000 female adults"
